Tract,Total,Tot_White,Pct_White,Tot_Black,Pct_Black,Tot_Native,Pct_Native,Tot_Asian,Pct_Asian,Tot_Pac_Isl,Pct_Pac_Isl,Tot_Other,Pct_Other,Tot_Mixed,Pct_Mixed
436601,1870,789,42.19251337,282,15.0802139,14,0.7486631016,332,17.7540107,42,2.245989305,217,11.60427807,194,10.37433155
436602,1662,623,37.48495788,409,24.60890493,0,0,322,19.37424789,42,2.527075812,198,11.9133574,68,4.091456077
436700,1034,536,51.83752418,66,6.382978723,6,0.580270793,244,23.59767892,26,2.51450677,113,10.92843327,43,4.15860735
436800,1325,518,39.09433962,170,12.83018868,9,0.679245283,253,19.09433962,31,2.339622642,264,19.9245283,80,6.037735849
436900,1864,1010,54.18454936,181,9.710300429,23,1.233905579,262,14.05579399,39,2.092274678,290,15.55793991,59,3.165236052
437000,1252,615,49.12140575,100,7.987220447,28,2.236421725,258,20.60702875,77,6.150159744,89,7.108626198,85,6.78913738
437101,1941,589,30.3451829,116,5.976300876,11,0.5667181865,962,49.5620814,58,2.988150438,125,6.439979392,80,4.121586811
437102,1425,421,29.54385965,173,12.14035088,10,0.701754386,513,36,0,0,211,14.80701754,97,6.807017544
437200,2281,968,42.4375274,174,7.628233231,32,1.402893468,805,35.2915388,31,1.359053047,109,4.778605875,162,7.102148181
437300,923,311,33.69447454,161,17.44312026,2,0.2166847237,244,26.43553629,31,3.358613218,135,14.62621885,39,4.225352113
437400,929,457,49.1926803,42,4.520990312,9,0.9687836383,196,21.09795479,31,3.336921421,168,18.08396125,26,2.798708288
437500,1163,497,42.73430782,84,7.222699914,0,0,184,15.82115219,7,0.6018916595,351,30.1805675,40,3.439380911
437600,927,351,37.86407767,74,7.982740022,0,0,281,30.31283711,49,5.285868393,143,15.42610572,29,3.12837109
437701,1075,479,44.55813953,163,15.1627907,13,1.209302326,138,12.8372093,23,2.139534884,188,17.48837209,71,6.604651163
437702,1104,504,45.65217391,38,3.442028986,0,0,175,15.85144928,0,0,334,30.25362319,53,4.800724638
437800,1387,509,36.69790916,212,15.28478731,0,0,420,30.28118241,44,3.172314348,139,10.02162942,63,4.542177361
437900,653,258,39.50995406,70,10.71975498,27,4.134762634,147,22.51148545,0,0,115,17.61102603,36,5.513016845
438000,1110,581,52.34234234,33,2.972972973,12,1.081081081,349,31.44144144,0,0,113,10.18018018,22,1.981981982
438100,2030,809,39.85221675,208,10.24630542,4,0.197044335,648,31.92118227,0,0,235,11.57635468,126,6.206896552
438201,1208,467,38.6589404,74,6.125827815,10,0.8278145695,326,26.98675497,21,1.738410596,253,20.94370861,57,4.718543046
438203,1206,510,42.28855721,77,6.384742952,12,0.9950248756,472,39.13764511,7,0.5804311774,105,8.706467662,23,1.907131012
438204,1798,819,45.55061179,176,9.78865406,14,0.7786429366,479,26.6407119,55,3.058954394,118,6.562847608,137,7.619577308
438300,887,292,32.9199549,102,11.4994363,0,0,325,36.64036077,48,5.411499436,71,8.004509583,49,5.524239008
438400,703,326,46.37268848,27,3.840682788,3,0.426742532,258,36.69985775,9,1.280227596,80,11.37980085,0,0
440100,1039,554,53.32050048,18,1.732435034,5,0.4812319538,340,32.72377286,7,0.6737247353,87,8.373435996,28,2.694898941
440200,1474,307,20.82767978,140,9.497964722,5,0.3392130258,288,19.53867028,5,0.3392130258,662,44.91180461,67,4.545454545
440301,2165,773,35.70438799,95,4.387990762,12,0.5542725173,735,33.94919169,57,2.632794457,396,18.29099307,97,4.480369515
440304,1306,227,17.381317,87,6.661562021,16,1.225114855,848,64.93108729,38,2.909647779,60,4.594180704,30,2.297090352
440305,980,275,28.06122449,70,7.142857143,3,0.306122449,527,53.7755102,18,1.836734694,60,6.12244898,27,2.755102041
440306,1035,208,20.09661836,89,8.599033816,3,0.2898550725,635,61.352657,23,2.222222222,44,4.251207729,33,3.188405797
440307,1597,581,36.38071384,82,5.134627426,9,0.5635566688,719,45.02191609,25,1.565435191,128,8.015028178,53,3.318722605
440308,1961,533,27.1800102,113,5.76236614,4,0.2039775625,902,45.99694034,0,0,324,16.52218256,85,4.334523202
440331,932,270,28.96995708,63,6.759656652,12,1.287553648,438,46.99570815,46,4.935622318,64,6.86695279,39,4.184549356
440332,905,127,14.03314917,18,1.988950276,2,0.2209944751,695,76.79558011,5,0.5524861878,23,2.541436464,35,3.867403315
440333,821,170,20.70645554,84,10.23142509,9,1.096224117,528,64.31181486,0,0,6,0.730816078,24,2.923264312
440334,1064,167,15.69548872,87,8.176691729,0,0,622,58.45864662,29,2.72556391,84,7.894736842,75,7.04887218
440335,2221,487,21.92705988,129,5.808194507,27,1.215668618,1237,55.6956326,37,1.665916254,222,9.995497524,82,3.692030617
440336,1429,368,25.75227432,81,5.66829951,45,3.149055283,711,49.75507348,15,1.049685094,129,9.027291812,80,5.598320504
441100,1600,936,58.5,20,1.25,36,2.25,448,28,0,0,135,8.4375,25,1.5625
441200,2456,1264,51.46579805,52,2.117263844,0,0,817,33.26547231,0,0,223,9.07980456,100,4.071661238
441301,1165,438,37.59656652,31,2.660944206,5,0.4291845494,662,56.82403433,0,0,10,0.8583690987,19,1.630901288
441302,1849,685,37.04705246,88,4.759329367,22,1.189832342,916,49.54029205,0,0,85,4.597079502,53,2.866414278
441401,2403,788,32.7923429,142,5.909280067,0,0,1202,50.02080732,31,1.290054099,179,7.449022056,61,2.53849355
441402,1665,430,25.82582583,47,2.822822823,16,0.960960961,1101,66.12612613,0,0,24,1.441441441,47,2.822822823
441501,1777,311,17.50140687,31,1.744513225,4,0.2250984806,1248,70.23072594,12,0.6752954418,32,1.800787845,139,7.8221722
441503,2062,192,9.311348206,24,1.163918526,19,0.9214354995,1750,84.86905917,9,0.4364694471,21,1.01842871,47,2.279340446
441521,1793,440,24.5398773,26,1.450083659,16,0.8923591746,1222,68.15393196,16,0.8923591746,49,2.732849972,24,1.338538762
441522,1460,289,19.79452055,65,4.452054795,12,0.8219178082,940,64.38356164,4,0.2739726027,71,4.863013699,79,5.410958904
441523,1417,179,12.63232181,78,5.504587156,5,0.352858151,1076,75.9350741,41,2.893436838,20,1.411432604,18,1.270289344
441524,1399,234,16.72623302,79,5.646890636,0,0,1061,75.83988563,4,0.2859185132,0,0,21,1.501072194
441601,1453,716,49.27735719,53,3.647625602,0,0,503,34.61803166,35,2.40880936,113,7.777013076,33,2.271163111
441602,2295,756,32.94117647,136,5.925925926,0,0,1141,49.7167756,44,1.917211329,132,5.751633987,86,3.747276688
441700,2768,894,32.29768786,111,4.010115607,32,1.156069364,1352,48.84393064,0,0,234,8.453757225,145,5.238439306
441800,2323,988,42.53120964,0,0,30,1.291433491,1078,46.40551012,0,0,175,7.533362032,52,2.238484718
441921,1205,306,25.39419087,135,11.2033195,22,1.825726141,489,40.58091286,0,0,213,17.67634855,40,3.319502075
441923,2357,633,26.8561731,17,0.7212558337,0,0,1448,61.4340263,0,0,142,6.024607552,117,4.963937208
441924,2704,788,29.14201183,27,0.9985207101,25,0.924556213,1624,60.0591716,0,0,136,5.029585799,104,3.846153846
441925,2907,716,24.63020296,53,1.823185415,9,0.3095975232,1899,65.3250774,0,0,112,3.852769178,118,4.059167527
441926,1446,226,15.62932227,54,3.734439834,3,0.2074688797,815,56.36237898,10,0.6915629322,251,17.3582296,87,6.01659751
441927,1769,389,21.98982476,58,3.278688525,0,0,1173,66.30864895,9,0.5087620124,69,3.900508762,71,4.013566987
442000,1035,288,27.82608696,0,0,0,0,710,68.59903382,6,0.5797101449,12,1.15942029,19,1.835748792
442100,1617,356,22.01607916,10,0.6184291899,4,0.2473716759,1198,74.08781694,6,0.3710575139,0,0,43,2.659245516
442200,2184,635,29.07509158,22,1.007326007,8,0.3663003663,1384,63.36996337,14,0.641025641,92,4.212454212,29,1.327838828
442301,1571,499,31.76320815,54,3.437301082,6,0.3819223425,768,48.88605983,12,0.7638446849,180,11.45767027,52,3.309993635
442302,2180,632,28.99082569,206,9.449541284,15,0.6880733945,1098,50.36697248,15,0.6880733945,114,5.229357798,100,4.587155963
442400,1959,693,35.37519142,48,2.450229709,16,0.8167432363,829,42.31750893,9,0.4594180704,301,15.36498213,63,3.215926493
442500,2210,752,34.02714932,56,2.533936652,15,0.6787330317,831,37.60180995,72,3.257918552,310,14.02714932,174,7.873303167
442601,1296,662,51.08024691,20,1.543209877,0,0,443,34.18209877,0,0,86,6.635802469,85,6.558641975
442602,1598,766,47.93491865,95,5.944931164,0,0,423,26.47058824,0,0,287,17.95994994,27,1.689612015
442700,1038,565,54.43159923,37,3.564547206,0,0,337,32.46628131,0,0,39,3.757225434,60,5.780346821
442800,893,432,48.3762598,29,3.247480403,0,0,383,42.88913774,0,0,34,3.807390817,15,1.679731243
442900,2327,1043,44.82165879,89,3.824666953,16,0.6875805758,916,39.36398797,74,3.180060163,120,5.156854319,69,2.965191233
443001,828,318,38.4057971,11,1.328502415,0,0,331,39.97584541,31,3.743961353,128,15.4589372,9,1.086956522
443002,1913,543,28.38473602,18,0.9409304757,20,1.045478306,1041,54.41714584,0,0,254,13.27757449,37,1.934134867
443102,1492,375,25.13404826,0,0,0,0,1097,73.52546917,5,0.3351206434,12,0.8042895442,3,0.2010723861
443103,1227,145,11.81744091,18,1.466992665,3,0.2444987775,1021,83.21108394,0,0,0,0,40,3.2599837
443104,1763,399,22.63187748,16,0.9075439592,3,0.1701644923,1254,71.1287578,0,0,22,1.247872944,69,3.913783324
443105,1468,260,17.71117166,27,1.839237057,0,0,1119,76.22615804,42,2.861035422,0,0,20,1.36239782
443200,1213,286,23.57790602,0,0,7,0.5770816158,878,72.38252267,15,1.236603462,0,0,27,2.225886232
443301,1244,438,35.20900322,27,2.170418006,13,1.045016077,689,55.38585209,0,0,29,2.331189711,48,3.8585209
443321,1155,210,18.18181818,8,0.6926406926,0,0,787,68.13852814,0,0,112,9.696969697,38,3.29004329
443322,910,307,33.73626374,12,1.318681319,5,0.5494505495,546,60,11,1.208791209,5,0.5494505495,24,2.637362637
444100,2504,1404,56.07028754,47,1.876996805,24,0.9584664537,764,30.51118211,0,0,202,8.067092652,63,2.515974441
444200,1841,779,42.3139598,71,3.856599674,4,0.2172732211,517,28.08256382,12,0.6518196632,382,20.74959261,76,4.1281912
444301,1157,549,47.45030251,51,4.407951599,0,0,349,30.1642178,30,2.592912705,147,12.70527226,31,2.679343129
444302,1240,363,29.27419355,68,5.483870968,21,1.693548387,327,26.37096774,8,0.6451612903,418,33.70967742,35,2.822580645
444400,1492,541,36.26005362,60,4.021447721,7,0.4691689008,375,25.13404826,0,0,391,26.20643432,118,7.908847185
444500,2061,652,31.63512858,252,12.22707424,13,0.6307617661,615,29.83988355,16,0.7763221737,502,24.3571082,11,0.5337214944
444601,1540,714,46.36363636,77,5,0,0,436,28.31168831,13,0.8441558442,181,11.75324675,119,7.727272727
444602,1560,500,32.05128205,130,8.333333333,8,0.5128205128,812,52.05128205,12,0.7692307692,9,0.5769230769,89,5.705128205
450101,1903,729,38.30793484,141,7.409353652,16,0.8407777194,848,44.56121913,5,0.2627430373,9,0.4729374672,155,8.145034157
450102,1375,561,40.8,0,0,21,1.527272727,643,46.76363636,0,0,45,3.272727273,105,7.636363636
450200,2559,1411,55.13872606,137,5.353653771,0,0,871,34.0367331,4,0.156311059,18,0.7033997655,118,4.611176241
450300,1790,1328,74.18994413,43,2.402234637,12,0.6703910615,321,17.93296089,0,0,38,2.122905028,48,2.681564246
450400,2063,1686,81.72564227,0,0,0,0,322,15.60833737,12,0.5816771692,0,0,43,2.08434319
450501,1305,900,68.96551724,55,4.214559387,0,0,282,21.6091954,0,0,28,2.14559387,40,3.0651341
450502,1867,1249,66.89876808,27,1.446170327,13,0.6963042314,486,26.03106588,0,0,0,0,92,4.927691484
450601,1362,936,68.72246696,0,0,0,0,368,27.01908957,0,0,0,0,58,4.258443465
450602,3392,2383,70.25353774,69,2.034198113,10,0.2948113208,880,25.94339623,0,0,0,0,50,1.474056604
450603,1702,1166,68.50763807,8,0.4700352526,0,0,429,25.20564042,0,0,72,4.230317274,27,1.586368978
450604,1873,1375,73.41163908,0,0,9,0.4805125467,397,21.19594234,0,0,35,1.868659904,57,3.043246129
450605,1487,1153,77.53866846,17,1.143241426,3,0.2017484869,222,14.92938803,28,1.882985878,18,1.210490921,46,3.093476799
450606,2072,1498,72.2972973,0,0,13,0.6274131274,425,20.51158301,0,0,8,0.3861003861,128,6.177606178
450607,2407,1688,70.12879103,94,3.905276278,0,0,502,20.85583714,0,0,85,3.531366847,38,1.578728708
450701,2924,1970,67.37346101,0,0,10,0.341997264,800,27.35978112,0,0,43,1.470588235,101,3.454172367
450741,1967,1429,72.64870361,44,2.236908998,13,0.6609049314,377,19.16624301,0,0,50,2.541942044,54,2.745297407
450742,1836,1369,74.56427015,11,0.5991285403,0,0,410,22.33115468,0,0,27,1.470588235,19,1.034858388
450743,2229,787,35.3073127,107,4.800358905,15,0.6729475101,1193,53.52175864,38,1.704800359,0,0,89,3.992821893
450744,1902,1261,66.29863302,20,1.051524711,43,2.260778128,484,25.446898,14,0.7360672976,48,2.523659306,32,1.682439537
450745,2189,1071,48.92645043,4,0.182731841,0,0,994,45.40886249,31,1.416171768,15,0.6852444038,74,3.380539059
450746,1367,1096,80.17556693,10,0.7315288954,0,0,253,18.50768105,0,0,0,0,8,0.5852231163
450750,2095,1069,51.02625298,103,4.91646778,0,0,730,34.84486874,44,2.100238663,46,2.195704057,103,4.91646778
450751,2711,783,28.88233124,40,1.475470306,0,0,1773,65.40022132,25,0.9221689414,12,0.4426410918,78,2.877167097
450752,1632,536,32.84313725,98,6.004901961,8,0.4901960784,909,55.69852941,10,0.612745098,9,0.5514705882,62,3.799019608
451101,2429,1946,80.11527378,23,0.946891725,0,0,283,11.65088514,29,1.193906958,59,2.428983121,89,3.664059284
451102,1406,1265,89.9715505,11,0.7823613087,6,0.426742532,113,8.036984353,0,0,11,0.7823613087,0,0
451201,2694,2211,82.07126949,17,0.6310319228,0,0,291,10.80178174,0,0,66,2.449888641,109,4.046028211
451202,1670,1293,77.4251497,13,0.7784431138,0,0,282,16.88622754,0,0,55,3.293413174,27,1.616766467
451300,2339,2039,87.17400599,0,0,0,0,135,5.771697307,0,0,121,5.173150919,44,1.881145789
451401,2409,1925,79.9086758,114,4.732254047,9,0.3735990037,216,8.96637609,0,0,64,2.656704027,81,3.362391034
451403,799,691,86.48310388,10,1.251564456,0,0,55,6.883604506,0,0,21,2.628285357,22,2.753441802
451404,2059,1578,76.63914522,47,2.282661486,16,0.7770762506,186,9.033511413,0,0,169,8.207867897,63,3.059737737
451501,1784,1581,88.62107623,8,0.4484304933,5,0.2802690583,120,6.726457399,0,0,17,0.9529147982,53,2.970852018
451503,2156,1838,85.25046382,52,2.41187384,11,0.5102040816,151,7.003710575,19,0.8812615955,59,2.736549165,26,1.20593692
451504,629,487,77.42448331,15,2.384737679,0,0,70,11.12877583,0,0,19,3.020667727,38,6.041335453
451505,1199,1111,92.66055046,0,0,0,0,59,4.920767306,0,0,0,0,29,2.418682235
451506,1124,927,82.47330961,25,2.224199288,0,0,84,7.473309609,21,1.868327402,29,2.580071174,38,3.380782918
451601,2002,1630,81.41858142,0,0,0,0,295,14.73526474,0,0,11,0.5494505495,66,3.296703297
451602,2878,2550,88.60319666,0,0,8,0.2779708131,246,8.547602502,0,0,0,0,74,2.571230021
451701,1111,991,89.19891989,0,0,0,0,70,6.300630063,0,0,21,1.890189019,29,2.610261026
451703,1390,1128,81.15107914,11,0.7913669065,0,0,175,12.58992806,0,0,0,0,76,5.467625899
451704,1735,1549,89.2795389,43,2.478386167,0,0,96,5.53314121,6,0.3458213256,28,1.613832853,13,0.7492795389
981900,25,25,100,0,0,0,0,0,0,0,0,0,0,0,0
982000,35,21,60,6,17.14285714,0,0,4,11.42857143,0,0,0,0,4,11.42857143
983200,317,189,59.6214511,7,2.208201893,5,1.577287066,105,33.12302839,0,0,0,0,11,3.470031546
990000,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!
10000,304,252,82.89473684,0,0,37,12.17105263,3,0.9868421053,0,0,0,0,12,3.947368421
101,1977,1866,94.38543247,0,0,26,1.315123925,21,1.062215478,0,0,0,0,64,3.237228123
102,705,678,96.17021277,6,0.8510638298,7,0.9929078014,2,0.2836879433,0,0,4,0.5673758865,8,1.134751773
200,1758,1549,88.11149033,0,0,21,1.194539249,50,2.844141069,9,0.5119453925,52,2.957906712,77,4.379977247
301,551,522,94.73684211,0,0,0,0,0,0,0,0,0,0,29,5.263157895
303,2086,1992,95.49376798,0,0,32,1.534036433,7,0.3355704698,0,0,15,0.7190795781,40,1.917545542
304,1569,1445,92.09687699,0,0,0,0,7,0.4461440408,0,0,45,2.868068834,72,4.588910134
401,2256,2138,94.76950355,0,0,0,0,11,0.4875886525,0,0,19,0.8421985816,88,3.90070922
402,1969,1827,92.78821737,0,0,24,1.218892839,0,0,0,0,95,4.824784154,23,1.168105637
500,1314,1247,94.90106545,0,0,0,0,33,2.511415525,0,0,0,0,34,2.587519026
102,1559,1432,91.85375241,0,0,2,0.1282873637,22,1.411161001,0,0,41,2.629890956,62,3.976908275
103,1540,1355,87.98701299,11,0.7142857143,13,0.8441558442,62,4.025974026,20,1.298701299,14,0.9090909091,65,4.220779221
104,2398,2024,84.40366972,110,4.587155963,0,0,162,6.755629691,0,0,24,1.000834028,78,3.252710592
201,1826,1664,91.12814896,0,0,18,0.9857612267,26,1.423877327,0,0,73,3.997809419,45,2.464403067
202,1679,1366,81.35795116,34,2.02501489,19,1.131625968,8,0.4764740917,0,0,133,7.921381775,119,7.087552114
300,1927,1644,85.31395952,51,2.646600934,55,2.854177478,31,1.608718215,0,0,57,2.95796575,89,4.618578101
401,1395,1170,83.87096774,9,0.6451612903,0,0,95,6.810035842,0,0,112,8.028673835,9,0.6451612903
402,2970,2692,90.63973064,81,2.727272727,13,0.4377104377,47,1.582491582,0,0,84,2.828282828,53,1.784511785
501,1499,1226,81.78785857,0,0,0,0,104,6.937958639,0,0,138,9.206137425,31,2.068045364
502,1666,1202,72.14885954,6,0.3601440576,10,0.600240096,131,7.863145258,42,2.521008403,141,8.463385354,134,8.043217287
601,1374,1297,94.39592431,17,1.237263464,0,0,8,0.5822416303,0,0,16,1.164483261,36,2.620087336
603,959,799,83.31595412,34,3.54535975,0,0,14,1.459854015,0,0,81,8.446298227,31,3.232533889
604,1580,1231,77.91139241,27,1.708860759,0,0,121,7.658227848,6,0.3797468354,104,6.582278481,91,5.759493671
700,2252,2194,97.42451155,0,0,15,0.6660746004,19,0.8436944938,0,0,18,0.7992895204,6,0.2664298401
800,2240,2006,89.55357143,0,0,21,0.9375,66,2.946428571,0,0,99,4.419642857,48,2.142857143
901,1020,910,89.21568627,5,0.4901960784,0,0,55,5.392156863,0,0,28,2.745098039,22,2.156862745
903,2551,2173,85.18228146,58,2.273618189,25,0.9800078401,140,5.488043904,0,0,85,3.332026656,70,2.744021952
904,2579,2257,87.51454052,78,3.024428073,0,0,100,3.877471888,0,0,87,3.373400543,57,2.210158976
1000,1757,1583,90.09675583,0,0,0,0,0,0,0,0,84,4.780876494,90,5.122367672
1100,1555,1298,83.47266881,27,1.736334405,16,1.028938907,39,2.508038585,33,2.122186495,66,4.24437299,76,4.887459807
1200,1343,1246,92.77736411,12,0.8935219657,0,0,43,3.201787044,0,0,6,0.4467609829,36,2.680565897
1300,1382,1029,74.45730825,18,1.302460203,57,4.124457308,59,4.269175109,0,0,59,4.269175109,160,11.57742402
1400,2075,1936,93.30120482,0,0,0,0,19,0.9156626506,0,0,93,4.481927711,27,1.301204819
1500,2019,1862,92.2238732,0,0,0,0,0,0,0,0,47,2.327885092,110,5.448241704
1600,2086,1923,92.18600192,5,0.2396931927,25,1.198465964,14,0.6711409396,0,0,49,2.348993289,70,3.355704698
1702,2457,2357,95.92999593,0,0,9,0.3663003663,21,0.8547008547,0,0,17,0.6919006919,53,2.157102157
1703,1170,1103,94.27350427,5,0.4273504274,7,0.5982905983,9,0.7692307692,0,0,8,0.6837606838,38,3.247863248
1704,1269,1206,95.03546099,0,0,25,1.970055162,0,0,0,0,0,0,38,2.994483846
1800,2331,2231,95.70999571,0,0,37,1.587301587,11,0.4719004719,0,0,0,0,52,2.230802231
1900,1335,1308,97.97752809,0,0,14,1.048689139,0,0,0,0,4,0.2996254682,9,0.6741573034
2000,2141,1937,90.47174218,0,0,65,3.035964503,13,0.6071929005,0,0,52,2.428771602,74,3.456328818
2100,1892,1753,92.65327696,0,0,12,0.6342494715,57,3.012684989,0,0,0,0,70,3.699788584
2200,2105,2051,97.43467933,0,0,0,0,25,1.187648456,0,0,0,0,29,1.377672209
2300,2305,2257,97.9175705,0,0,13,0.5639913232,0,0,0,0,0,0,35,1.518438178
2400,2134,1878,88.00374883,9,0.4217432052,58,2.717900656,35,1.640112465,0,0,9,0.4217432052,145,6.79475164
2500,1517,1222,80.55372446,53,3.49373764,17,1.120632828,115,7.580751483,0,0,6,0.3955174687,104,6.855636124
2601,948,826,87.13080169,29,3.05907173,11,1.160337553,31,3.270042194,0,0,29,3.05907173,22,2.320675105
2602,1577,1503,95.30754597,7,0.4438807863,11,0.6975269499,0,0,0,0,0,0,56,3.55104629
2700,2016,1773,87.94642857,0,0,1,0.0496031746,72,3.571428571,0,0,84,4.166666667,86,4.265873016
2800,1515,1247,82.31023102,69,4.554455446,19,1.254125413,31,2.04620462,0,0,22,1.452145215,127,8.382838284
2900,944,636,67.37288136,18,1.906779661,39,4.131355932,172,18.22033898,0,0,18,1.906779661,61,6.461864407
3001,840,615,73.21428571,7,0.8333333333,17,2.023809524,135,16.07142857,0,0,27,3.214285714,39,4.642857143
3002,1125,884,78.57777778,22,1.955555556,25,2.222222222,50,4.444444444,0,0,59,5.244444444,85,7.555555556
3100,1629,1318,80.90853284,24,1.473296501,41,2.516881522,128,7.857581338,10,0.6138735421,40,2.455494168,68,4.174340086
3200,1507,1143,75.84605176,40,2.654280027,25,1.658925017,27,1.791639018,0,0,182,12.07697412,90,5.97213006
3300,1583,1327,83.82817435,0,0,84,5.306380291,60,3.790271636,0,0,18,1.137081491,94,5.93809223
3400,1075,902,83.90697674,0,0,0,0,35,3.255813953,0,0,112,10.41860465,26,2.418604651
3501,1162,918,79.00172117,0,0,28,2.409638554,42,3.614457831,0,0,129,11.10154905,45,3.872633391
3502,1560,1269,81.34615385,0,0,4,0.2564102564,39,2.5,0,0,228,14.61538462,20,1.282051282
3600,1229,1043,84.86574451,0,0,17,1.383238405,14,1.13913751,0,0,69,5.614320586,86,6.997558991
