GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC06_EST_VC17,HC06_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC06_EST_VC18,HC06_MOE_VC18
Id,Id2,Geography,Total; Estimate; Percent high school graduate or higher,Total; Margin of Error; Percent high school graduate or higher,Percent; Estimate; Percent high school graduate or higher,Percent; Margin of Error; Percent high school graduate or higher,Male; Estimate; Percent high school graduate or higher,Male; Margin of Error; Percent high school graduate or higher,Percent Male; Estimate; Percent high school graduate or higher,Percent Male; Margin of Error; Percent high school graduate or higher,Female; Estimate; Percent high school graduate or higher,Female; Margin of Error; Percent high school graduate or higher,Percent Female; Estimate; Percent high school graduate or higher,Percent Female; Margin of Error; Percent high school graduate or higher,Total; Estimate; Percent bachelor's degree or higher,Total; Margin of Error; Percent bachelor's degree or higher,Percent; Estimate; Percent bachelor's degree or higher,Percent; Margin of Error; Percent bachelor's degree or higher,Male; Estimate; Percent bachelor's degree or higher,Male; Margin of Error; Percent bachelor's degree or higher,Percent Male; Estimate; Percent bachelor's degree or higher,Percent Male; Margin of Error; Percent bachelor's degree or higher,Female; Estimate; Percent bachelor's degree or higher,Female; Margin of Error; Percent bachelor's degree or higher,Percent Female; Estimate; Percent bachelor's degree or higher,Percent Female; Margin of Error; Percent bachelor's degree or higher
1400000US06037224020,06037224020,"Census Tract 2240.20, Los Angeles County, California",(X),(X),52.0,7.8,(X),(X),53.2,8.5,(X),(X),50.6,11.1,(X),(X),14.7,5.5,(X),(X),13.5,5.8,(X),(X),16.0,6.6
1400000US06037224200,06037224200,"Census Tract 2242, Los Angeles County, California",(X),(X),45.2,8.0,(X),(X),49.3,8.3,(X),(X),40.5,10.7,(X),(X),10.0,4.8,(X),(X),11.0,7.6,(X),(X),8.9,5.6
1400000US06037224310,06037224310,"Census Tract 2243.10, Los Angeles County, California",(X),(X),47.5,8.7,(X),(X),41.6,12.8,(X),(X),52.5,10.7,(X),(X),10.7,5.0,(X),(X),10.9,7.3,(X),(X),10.5,7.2
1400000US06037224320,06037224320,"Census Tract 2243.20, Los Angeles County, California",(X),(X),45.7,9.0,(X),(X),42.3,9.8,(X),(X),48.8,12.0,(X),(X),4.6,3.1,(X),(X),7.8,5.8,(X),(X),1.6,2.4
1400000US06037224410,06037224410,"Census Tract 2244.10, Los Angeles County, California",(X),(X),66.9,7.7,(X),(X),73.0,8.9,(X),(X),60.2,10.1,(X),(X),30.9,6.3,(X),(X),30.5,8.4,(X),(X),31.3,8.7
1400000US06037224420,06037224420,"Census Tract 2244.20, Los Angeles County, California",(X),(X),54.8,5.7,(X),(X),56.2,9.6,(X),(X),53.8,8.0,(X),(X),19.3,4.9,(X),(X),17.5,6.4,(X),(X),20.7,6.6
1400000US06037224600,06037224600,"Census Tract 2246, Los Angeles County, California",(X),(X),41.5,6.5,(X),(X),40.8,8.9,(X),(X),42.4,7.4,(X),(X),8.1,3.4,(X),(X),5.3,3.9,(X),(X),11.4,5.4
1400000US06037224700,06037224700,"Census Tract 2247, Los Angeles County, California",(X),(X),92.0,5.9,(X),(X),94.0,7.0,(X),(X),90.4,9.2,(X),(X),64.6,11.0,(X),(X),68.4,13.6,(X),(X),61.5,12.6
1400000US06037226001,06037226001,"Census Tract 2260.01, Los Angeles County, California",(X),(X),42.6,10.6,(X),(X),46.0,12.3,(X),(X),39.3,12.7,(X),(X),6.1,4.0,(X),(X),8.3,5.6,(X),(X),3.9,4.1
1400000US06037226002,06037226002,"Census Tract 2260.02, Los Angeles County, California",(X),(X),64.0,7.0,(X),(X),63.9,9.3,(X),(X),64.2,11.2,(X),(X),34.8,5.9,(X),(X),32.8,6.4,(X),(X),39.4,11.4
1400000US06037226410,06037226410,"Census Tract 2264.10, Los Angeles County, California",(X),(X),32.0,6.1,(X),(X),36.5,7.9,(X),(X),27.0,5.7,(X),(X),1.0,1.4,(X),(X),0.0,3.0,(X),(X),2.1,3.0
1400000US06037226420,06037226420,"Census Tract 2264.20, Los Angeles County, California",(X),(X),39.2,5.1,(X),(X),36.2,6.8,(X),(X),42.3,6.9,(X),(X),6.5,3.5,(X),(X),3.8,3.5,(X),(X),9.4,4.9
1400000US06037226700,06037226700,"Census Tract 2267, Los Angeles County, California",(X),(X),32.4,6.4,(X),(X),43.6,9.8,(X),(X),20.1,6.5,(X),(X),2.3,1.9,(X),(X),1.6,1.9,(X),(X),3.1,3.4
1400000US06037227010,06037227010,"Census Tract 2270.10, Los Angeles County, California",(X),(X),35.5,8.7,(X),(X),35.3,12.2,(X),(X),35.7,9.4,(X),(X),2.2,1.8,(X),(X),2.4,2.9,(X),(X),2.1,1.9
1400000US06037227020,06037227020,"Census Tract 2270.20, Los Angeles County, California",(X),(X),34.8,6.5,(X),(X),38.4,8.6,(X),(X),31.3,8.4,(X),(X),4.6,2.4,(X),(X),3.4,2.9,(X),(X),5.7,3.9
1400000US06037228100,06037228100,"Census Tract 2281, Los Angeles County, California",(X),(X),38.3,9.1,(X),(X),30.0,10.6,(X),(X),46.7,12.0,(X),(X),0.6,0.9,(X),(X),0.0,2.4,(X),(X),1.1,1.8
1400000US06037228210,06037228210,"Census Tract 2282.10, Los Angeles County, California",(X),(X),42.4,5.7,(X),(X),45.1,8.0,(X),(X),39.5,7.6,(X),(X),5.8,2.3,(X),(X),5.8,3.1,(X),(X),5.7,3.6
1400000US06037228220,06037228220,"Census Tract 2282.20, Los Angeles County, California",(X),(X),37.8,5.6,(X),(X),41.1,6.4,(X),(X),34.8,7.4,(X),(X),4.3,2.0,(X),(X),2.7,2.0,(X),(X),5.9,3.4
1400000US06037228310,06037228310,"Census Tract 2283.10, Los Angeles County, California",(X),(X),35.0,5.5,(X),(X),32.9,6.7,(X),(X),37.1,6.3,(X),(X),3.6,1.7,(X),(X),4.6,2.7,(X),(X),2.5,1.7
1400000US06037228320,06037228320,"Census Tract 2283.20, Los Angeles County, California",(X),(X),40.1,7.3,(X),(X),35.5,9.8,(X),(X),44.8,9.0,(X),(X),5.7,2.9,(X),(X),2.2,2.7,(X),(X),9.2,5.1
1400000US06037228410,06037228410,"Census Tract 2284.10, Los Angeles County, California",(X),(X),39.0,6.5,(X),(X),40.3,9.3,(X),(X),37.7,7.1,(X),(X),4.5,2.2,(X),(X),2.0,1.9,(X),(X),7.0,4.5
1400000US06037228420,06037228420,"Census Tract 2284.20, Los Angeles County, California",(X),(X),46.0,7.9,(X),(X),49.2,10.2,(X),(X),43.2,9.1,(X),(X),6.3,3.9,(X),(X),6.9,3.8,(X),(X),5.7,5.4
1400000US06037228500,06037228500,"Census Tract 2285, Los Angeles County, California",(X),(X),41.0,6.8,(X),(X),40.3,8.8,(X),(X),41.6,10.5,(X),(X),1.0,1.2,(X),(X),0.7,1.8,(X),(X),1.2,1.4
1400000US06037228600,06037228600,"Census Tract 2286, Los Angeles County, California",(X),(X),34.6,8.7,(X),(X),37.0,10.8,(X),(X),32.1,10.4,(X),(X),4.9,2.6,(X),(X),4.0,4.0,(X),(X),5.8,3.7
1400000US06037228710,06037228710,"Census Tract 2287.10, Los Angeles County, California",(X),(X),41.5,5.4,(X),(X),41.3,7.1,(X),(X),41.7,7.0,(X),(X),2.3,1.7,(X),(X),1.7,1.6,(X),(X),2.8,2.6
1400000US06037228720,06037228720,"Census Tract 2287.20, Los Angeles County, California",(X),(X),40.0,5.4,(X),(X),39.0,6.8,(X),(X),40.9,7.0,(X),(X),4.5,2.6,(X),(X),3.6,2.5,(X),(X),5.4,4.4
1400000US06037228800,06037228800,"Census Tract 2288, Los Angeles County, California",(X),(X),40.4,6.8,(X),(X),42.1,8.8,(X),(X),39.1,7.5,(X),(X),3.7,2.5,(X),(X),2.5,2.9,(X),(X),4.6,4.1
1400000US06037228900,06037228900,"Census Tract 2289, Los Angeles County, California",(X),(X),36.1,7.2,(X),(X),38.4,9.6,(X),(X),34.4,8.7,(X),(X),4.9,3.3,(X),(X),8.4,6.6,(X),(X),2.2,2.3
1400000US06037229100,06037229100,"Census Tract 2291, Los Angeles County, California",(X),(X),43.8,5.9,(X),(X),47.8,6.6,(X),(X),38.9,7.5,(X),(X),6.3,3.7,(X),(X),5.0,3.7,(X),(X),7.8,4.9
1400000US06037229200,06037229200,"Census Tract 2292, Los Angeles County, California",(X),(X),46.7,8.5,(X),(X),43.7,10.9,(X),(X),49.9,9.6,(X),(X),4.4,3.5,(X),(X),1.8,1.5,(X),(X),7.2,7.0
1400000US06037229300,06037229300,"Census Tract 2293, Los Angeles County, California",(X),(X),36.2,6.6,(X),(X),37.4,9.3,(X),(X),35.1,7.0,(X),(X),5.0,2.4,(X),(X),3.9,3.8,(X),(X),6.1,2.9
1400000US06037229410,06037229410,"Census Tract 2294.10, Los Angeles County, California",(X),(X),38.6,9.0,(X),(X),42.8,12.8,(X),(X),34.8,8.0,(X),(X),1.3,1.1,(X),(X),0.3,0.6,(X),(X),2.3,2.2
1400000US06037229420,06037229420,"Census Tract 2294.20, Los Angeles County, California",(X),(X),44.4,6.5,(X),(X),43.5,8.1,(X),(X),45.2,8.0,(X),(X),7.1,2.8,(X),(X),4.5,2.8,(X),(X),9.5,4.4
1400000US06037231100,06037231100,"Census Tract 2311, Los Angeles County, California",(X),(X),55.1,7.2,(X),(X),58.7,9.3,(X),(X),49.8,12.1,(X),(X),6.6,4.7,(X),(X),6.5,6.1,(X),(X),6.9,4.8
1400000US06037231210,06037231210,"Census Tract 2312.10, Los Angeles County, California",(X),(X),44.2,8.3,(X),(X),49.9,12.4,(X),(X),39.1,9.1,(X),(X),7.2,5.6,(X),(X),2.8,2.9,(X),(X),11.1,8.1
1400000US06037231220,06037231220,"Census Tract 2312.20, Los Angeles County, California",(X),(X),45.2,6.3,(X),(X),43.7,9.5,(X),(X),46.3,6.5,(X),(X),5.7,3.1,(X),(X),6.0,4.5,(X),(X),5.4,3.7
1400000US06037231300,06037231300,"Census Tract 2313, Los Angeles County, California",(X),(X),58.0,7.2,(X),(X),60.3,9.2,(X),(X),56.1,8.4,(X),(X),10.7,4.6,(X),(X),10.5,5.3,(X),(X),10.9,5.8
1400000US06037231400,06037231400,"Census Tract 2314, Los Angeles County, California",(X),(X),52.2,7.6,(X),(X),54.6,11.5,(X),(X),50.1,9.5,(X),(X),11.0,4.2,(X),(X),13.6,7.3,(X),(X),8.7,3.9
1400000US06037231500,06037231500,"Census Tract 2315, Los Angeles County, California",(X),(X),73.2,5.5,(X),(X),71.3,6.5,(X),(X),74.8,6.9,(X),(X),12.5,4.4,(X),(X),9.8,5.7,(X),(X),14.8,5.4
1400000US06037231600,06037231600,"Census Tract 2316, Los Angeles County, California",(X),(X),63.1,5.8,(X),(X),63.2,7.9,(X),(X),63.1,7.2,(X),(X),12.8,3.6,(X),(X),12.9,5.5,(X),(X),12.8,4.5
1400000US06037231710,06037231710,"Census Tract 2317.10, Los Angeles County, California",(X),(X),43.0,10.3,(X),(X),36.6,12.2,(X),(X),48.9,13.5,(X),(X),10.1,4.8,(X),(X),7.9,6.3,(X),(X),12.1,6.8
1400000US06037231720,06037231720,"Census Tract 2317.20, Los Angeles County, California",(X),(X),48.3,7.1,(X),(X),49.6,10.1,(X),(X),47.1,7.9,(X),(X),6.0,2.8,(X),(X),3.7,3.2,(X),(X),8.3,4.8
1400000US06037231800,06037231800,"Census Tract 2318, Los Angeles County, California",(X),(X),33.5,5.6,(X),(X),26.9,7.5,(X),(X),40.4,7.7,(X),(X),4.7,2.8,(X),(X),5.1,3.9,(X),(X),4.4,3.5
1400000US06037231900,06037231900,"Census Tract 2319, Los Angeles County, California",(X),(X),49.5,6.8,(X),(X),53.1,8.7,(X),(X),46.3,8.1,(X),(X),7.0,3.1,(X),(X),7.6,4.6,(X),(X),6.4,3.6
1400000US06037232110,06037232110,"Census Tract 2321.10, Los Angeles County, California",(X),(X),54.8,7.0,(X),(X),50.5,10.2,(X),(X),59.1,8.1,(X),(X),6.8,3.2,(X),(X),7.3,4.1,(X),(X),6.3,4.0
1400000US06037232120,06037232120,"Census Tract 2321.20, Los Angeles County, California",(X),(X),49.7,6.8,(X),(X),45.3,9.2,(X),(X),54.5,8.0,(X),(X),7.2,2.9,(X),(X),4.3,3.0,(X),(X),10.3,4.5
1400000US06037232200,06037232200,"Census Tract 2322, Los Angeles County, California",(X),(X),59.3,7.7,(X),(X),59.3,11.9,(X),(X),59.2,7.9,(X),(X),6.7,3.3,(X),(X),6.8,4.0,(X),(X),6.7,4.0
1400000US06037232300,06037232300,"Census Tract 2323, Los Angeles County, California",(X),(X),60.8,7.5,(X),(X),64.2,7.4,(X),(X),55.9,11.9,(X),(X),6.9,4.1,(X),(X),6.9,5.6,(X),(X),6.9,4.4
1400000US06037232400,06037232400,"Census Tract 2324, Los Angeles County, California",(X),(X),64.8,6.0,(X),(X),61.1,7.4,(X),(X),68.3,7.1,(X),(X),9.4,3.2,(X),(X),6.4,3.3,(X),(X),12.3,4.8
1400000US06037232500,06037232500,"Census Tract 2325, Los Angeles County, California",(X),(X),53.5,9.9,(X),(X),53.7,12.0,(X),(X),53.2,10.3,(X),(X),9.8,4.4,(X),(X),6.9,4.9,(X),(X),12.4,6.6
1400000US06037232600,06037232600,"Census Tract 2326, Los Angeles County, California",(X),(X),58.4,7.6,(X),(X),56.2,10.7,(X),(X),60.2,7.6,(X),(X),7.6,3.5,(X),(X),3.2,2.9,(X),(X),11.1,6.0
1400000US06037232700,06037232700,"Census Tract 2327, Los Angeles County, California",(X),(X),49.7,5.2,(X),(X),55.3,7.9,(X),(X),45.0,6.7,(X),(X),5.0,2.8,(X),(X),8.0,5.8,(X),(X),2.6,1.9
1400000US06037232800,06037232800,"Census Tract 2328, Los Angeles County, California",(X),(X),46.0,6.7,(X),(X),43.0,9.3,(X),(X),49.4,8.3,(X),(X),5.4,2.8,(X),(X),2.2,2.3,(X),(X),9.0,4.1
1400000US06037234000,06037234000,"Census Tract 2340, Los Angeles County, California",(X),(X),82.4,4.2,(X),(X),76.4,7.0,(X),(X),86.6,4.2,(X),(X),27.5,5.9,(X),(X),22.6,6.8,(X),(X),31.0,7.9
1400000US06037234200,06037234200,"Census Tract 2342, Los Angeles County, California",(X),(X),90.2,3.9,(X),(X),94.3,4.3,(X),(X),87.3,5.6,(X),(X),30.1,7.1,(X),(X),23.8,8.6,(X),(X),34.6,8.4
1400000US06037234300,06037234300,"Census Tract 2343, Los Angeles County, California",(X),(X),92.0,3.9,(X),(X),94.2,4.6,(X),(X),90.5,5.7,(X),(X),29.4,6.8,(X),(X),22.5,9.1,(X),(X),34.0,8.1
1400000US06037234501,06037234501,"Census Tract 2345.01, Los Angeles County, California",(X),(X),75.4,6.6,(X),(X),75.1,9.9,(X),(X),75.6,7.7,(X),(X),15.3,4.8,(X),(X),14.7,6.9,(X),(X),15.7,5.1
1400000US06037234502,06037234502,"Census Tract 2345.02, Los Angeles County, California",(X),(X),71.5,7.2,(X),(X),76.1,11.8,(X),(X),68.1,8.3,(X),(X),11.5,4.1,(X),(X),5.2,5.2,(X),(X),16.3,6.9
1400000US06037234600,06037234600,"Census Tract 2346, Los Angeles County, California",(X),(X),78.4,4.8,(X),(X),78.5,7.1,(X),(X),78.4,5.7,(X),(X),19.9,4.1,(X),(X),17.1,5.7,(X),(X),22.1,5.5
1400000US06037234700,06037234700,"Census Tract 2347, Los Angeles County, California",(X),(X),66.1,6.7,(X),(X),63.2,9.0,(X),(X),69.0,7.8,(X),(X),3.8,2.4,(X),(X),1.6,1.8,(X),(X),5.9,4.1
1400000US06037234800,06037234800,"Census Tract 2348, Los Angeles County, California",(X),(X),75.0,5.8,(X),(X),67.9,10.3,(X),(X),80.1,7.1,(X),(X),15.0,5.4,(X),(X),10.0,7.3,(X),(X),18.6,7.4
1400000US06037234901,06037234901,"Census Tract 2349.01, Los Angeles County, California",(X),(X),65.9,7.8,(X),(X),62.0,15.5,(X),(X),67.7,8.9,(X),(X),7.9,3.6,(X),(X),5.6,6.9,(X),(X),9.1,4.5
1400000US06037234902,06037234902,"Census Tract 2349.02, Los Angeles County, California",(X),(X),70.6,6.4,(X),(X),73.3,10.8,(X),(X),68.7,7.4,(X),(X),5.7,3.2,(X),(X),2.1,2.2,(X),(X),8.1,4.7
1400000US06037235100,06037235100,"Census Tract 2351, Los Angeles County, California",(X),(X),88.3,3.8,(X),(X),88.2,5.1,(X),(X),88.4,4.1,(X),(X),25.8,5.1,(X),(X),21.1,6.3,(X),(X),29.0,6.5
1400000US06037235201,06037235201,"Census Tract 2352.01, Los Angeles County, California",(X),(X),76.5,6.1,(X),(X),70.3,9.9,(X),(X),81.8,6.3,(X),(X),14.7,3.6,(X),(X),11.4,4.7,(X),(X),17.5,4.9
1400000US06037235202,06037235202,"Census Tract 2352.02, Los Angeles County, California",(X),(X),75.8,4.8,(X),(X),73.6,7.1,(X),(X),77.7,5.2,(X),(X),13.2,3.7,(X),(X),10.0,4.6,(X),(X),15.8,5.3
1400000US06037236000,06037236000,"Census Tract 2360, Los Angeles County, California",(X),(X),93.0,3.6,(X),(X),92.5,4.9,(X),(X),93.3,5.1,(X),(X),49.9,7.0,(X),(X),50.6,9.4,(X),(X),49.4,9.5
1400000US06037236100,06037236100,"Census Tract 2361, Los Angeles County, California",(X),(X),83.9,5.7,(X),(X),85.2,7.8,(X),(X),83.0,7.2,(X),(X),21.9,6.2,(X),(X),28.4,11.1,(X),(X),17.8,6.3
1400000US06037236202,06037236202,"Census Tract 2362.02, Los Angeles County, California",(X),(X),73.4,7.8,(X),(X),75.5,11.3,(X),(X),71.8,7.8,(X),(X),15.5,5.9,(X),(X),12.5,6.7,(X),(X),17.8,8.3
1400000US06037236203,06037236203,"Census Tract 2362.03, Los Angeles County, California",(X),(X),73.8,7.4,(X),(X),73.1,11.3,(X),(X),74.5,7.9,(X),(X),11.1,4.5,(X),(X),12.0,6.2,(X),(X),10.3,6.3
1400000US06037236204,06037236204,"Census Tract 2362.04, Los Angeles County, California",(X),(X),71.6,7.9,(X),(X),66.4,10.1,(X),(X),75.4,8.7,(X),(X),8.9,4.5,(X),(X),8.5,5.7,(X),(X),9.2,5.5
1400000US06037236400,06037236400,"Census Tract 2364, Los Angeles County, California",(X),(X),97.0,1.5,(X),(X),95.2,3.2,(X),(X),98.2,1.7,(X),(X),47.4,5.6,(X),(X),43.6,9.3,(X),(X),49.8,6.3
1400000US06037237101,06037237101,"Census Tract 2371.01, Los Angeles County, California",(X),(X),54.6,5.8,(X),(X),53.2,7.5,(X),(X),55.8,6.9,(X),(X),4.0,3.0,(X),(X),5.1,4.7,(X),(X),3.2,2.0
1400000US06037237102,06037237102,"Census Tract 2371.02, Los Angeles County, California",(X),(X),51.9,6.0,(X),(X),49.1,8.3,(X),(X),54.4,6.7,(X),(X),10.1,3.4,(X),(X),8.9,4.6,(X),(X),11.2,4.4
1400000US06037237201,06037237201,"Census Tract 2372.01, Los Angeles County, California",(X),(X),58.5,6.1,(X),(X),58.9,8.2,(X),(X),58.1,7.4,(X),(X),5.3,2.5,(X),(X),3.8,3.4,(X),(X),6.7,3.3
1400000US06037237202,06037237202,"Census Tract 2372.02, Los Angeles County, California",(X),(X),63.6,7.1,(X),(X),61.9,9.3,(X),(X),65.1,8.4,(X),(X),8.8,3.3,(X),(X),5.7,4.7,(X),(X),11.6,4.4
1400000US06037237300,06037237300,"Census Tract 2373, Los Angeles County, California",(X),(X),77.5,5.9,(X),(X),77.2,7.1,(X),(X),77.8,7.2,(X),(X),12.8,4.8,(X),(X),7.1,4.5,(X),(X),17.5,6.6
1400000US06037237401,06037237401,"Census Tract 2374.01, Los Angeles County, California",(X),(X),58.8,5.4,(X),(X),63.5,6.3,(X),(X),54.9,7.2,(X),(X),8.3,2.6,(X),(X),8.0,3.8,(X),(X),8.5,3.7
1400000US06037237402,06037237402,"Census Tract 2374.02, Los Angeles County, California",(X),(X),64.5,7.2,(X),(X),66.1,9.6,(X),(X),62.8,7.5,(X),(X),10.4,3.8,(X),(X),9.0,4.9,(X),(X),11.9,5.3
1400000US06037237500,06037237500,"Census Tract 2375, Los Angeles County, California",(X),(X),50.2,7.1,(X),(X),44.4,10.6,(X),(X),56.2,7.9,(X),(X),4.8,2.6,(X),(X),4.6,3.6,(X),(X),5.0,3.7
1400000US06037237600,06037237600,"Census Tract 2376, Los Angeles County, California",(X),(X),60.7,9.5,(X),(X),61.0,9.8,(X),(X),60.5,11.3,(X),(X),4.3,2.0,(X),(X),0.7,1.4,(X),(X),7.2,3.5
1400000US06037237710,06037237710,"Census Tract 2377.10, Los Angeles County, California",(X),(X),53.7,8.2,(X),(X),51.1,11.3,(X),(X),56.3,10.0,(X),(X),6.1,4.2,(X),(X),3.8,4.1,(X),(X),8.3,6.9
1400000US06037237720,06037237720,"Census Tract 2377.20, Los Angeles County, California",(X),(X),50.1,7.6,(X),(X),42.4,12.5,(X),(X),56.3,8.1,(X),(X),4.4,2.7,(X),(X),2.0,2.3,(X),(X),6.5,4.4
1400000US06037237800,06037237800,"Census Tract 2378, Los Angeles County, California",(X),(X),76.0,5.9,(X),(X),70.1,11.2,(X),(X),80.9,5.8,(X),(X),10.7,3.3,(X),(X),2.2,2.5,(X),(X),17.8,6.3
1400000US06037237900,06037237900,"Census Tract 2379, Los Angeles County, California",(X),(X),86.8,4.8,(X),(X),87.7,5.6,(X),(X),86.2,7.2,(X),(X),14.2,3.8,(X),(X),9.7,5.3,(X),(X),17.2,5.6
1400000US06037238000,06037238000,"Census Tract 2380, Los Angeles County, California",(X),(X),77.6,7.8,(X),(X),68.6,9.7,(X),(X),83.5,8.3,(X),(X),14.7,5.5,(X),(X),10.5,6.0,(X),(X),17.5,6.8
1400000US06037238100,06037238100,"Census Tract 2381, Los Angeles County, California",(X),(X),83.0,4.4,(X),(X),87.2,6.6,(X),(X),80.5,6.4,(X),(X),19.8,5.8,(X),(X),15.3,7.3,(X),(X),22.4,6.7
1400000US06037238200,06037238200,"Census Tract 2382, Los Angeles County, California",(X),(X),80.9,5.1,(X),(X),77.2,8.6,(X),(X),84.1,8.0,(X),(X),13.0,6.4,(X),(X),5.3,4.4,(X),(X),19.7,10.3
1400000US06037238310,06037238310,"Census Tract 2383.10, Los Angeles County, California",(X),(X),54.2,7.3,(X),(X),48.5,11.4,(X),(X),58.6,7.9,(X),(X),6.4,3.4,(X),(X),5.4,4.3,(X),(X),7.2,4.5
1400000US06037238320,06037238320,"Census Tract 2383.20, Los Angeles County, California",(X),(X),55.5,7.4,(X),(X),57.5,9.5,(X),(X),53.8,8.2,(X),(X),3.4,2.5,(X),(X),4.7,4.8,(X),(X),2.3,2.7
1400000US06037238400,06037238400,"Census Tract 2384, Los Angeles County, California",(X),(X),90.9,3.2,(X),(X),92.9,4.3,(X),(X),89.6,3.7,(X),(X),23.6,6.1,(X),(X),17.6,7.5,(X),(X),27.3,8.4
1400000US06037239201,06037239201,"Census Tract 2392.01, Los Angeles County, California",(X),(X),41.7,8.2,(X),(X),31.2,8.9,(X),(X),50.2,9.3,(X),(X),5.8,2.9,(X),(X),0.4,0.8,(X),(X),10.1,4.9
1400000US06037239202,06037239202,"Census Tract 2392.02, Los Angeles County, California",(X),(X),51.6,7.5,(X),(X),47.9,10.5,(X),(X),55.5,10.1,(X),(X),6.3,3.3,(X),(X),5.7,4.5,(X),(X),7.0,5.5
1400000US06037239310,06037239310,"Census Tract 2393.10, Los Angeles County, California",(X),(X),50.7,7.3,(X),(X),52.6,8.8,(X),(X),48.7,8.4,(X),(X),7.6,3.5,(X),(X),7.6,4.1,(X),(X),7.7,5.9
1400000US06037239320,06037239320,"Census Tract 2393.20, Los Angeles County, California",(X),(X),43.6,6.5,(X),(X),40.3,8.4,(X),(X),47.1,8.0,(X),(X),4.7,2.2,(X),(X),3.5,3.5,(X),(X),5.9,3.3
1400000US06037239330,06037239330,"Census Tract 2393.30, Los Angeles County, California",(X),(X),43.3,7.5,(X),(X),47.5,9.8,(X),(X),39.5,8.9,(X),(X),7.6,3.5,(X),(X),8.2,4.4,(X),(X),7.2,5.2
1400000US06037239501,06037239501,"Census Tract 2395.01, Los Angeles County, California",(X),(X),50.0,5.6,(X),(X),46.6,8.0,(X),(X),53.3,6.3,(X),(X),4.3,2.0,(X),(X),2.4,1.8,(X),(X),6.2,3.6
1400000US06037239502,06037239502,"Census Tract 2395.02, Los Angeles County, California",(X),(X),50.0,7.2,(X),(X),45.6,8.3,(X),(X),53.9,8.7,(X),(X),5.2,2.1,(X),(X),4.6,3.2,(X),(X),5.8,2.8
1400000US06037239601,06037239601,"Census Tract 2396.01, Los Angeles County, California",(X),(X),43.0,8.0,(X),(X),46.1,9.0,(X),(X),40.1,8.9,(X),(X),4.8,2.8,(X),(X),1.3,1.2,(X),(X),8.1,5.4
1400000US06037239602,06037239602,"Census Tract 2396.02, Los Angeles County, California",(X),(X),49.3,5.1,(X),(X),50.8,8.1,(X),(X),47.9,6.8,(X),(X),12.1,4.7,(X),(X),9.8,4.2,(X),(X),14.2,5.8
1400000US06037239701,06037239701,"Census Tract 2397.01, Los Angeles County, California",(X),(X),43.8,6.2,(X),(X),43.8,10.6,(X),(X),43.8,6.6,(X),(X),2.2,1.5,(X),(X),2.8,2.6,(X),(X),1.8,1.7
1400000US06037239702,06037239702,"Census Tract 2397.02, Los Angeles County, California",(X),(X),53.7,6.7,(X),(X),45.9,7.7,(X),(X),61.6,8.4,(X),(X),3.0,1.6,(X),(X),1.3,1.4,(X),(X),4.8,3.3
1400000US06037239801,06037239801,"Census Tract 2398.01, Los Angeles County, California",(X),(X),51.0,9.5,(X),(X),50.5,10.1,(X),(X),51.5,11.4,(X),(X),2.6,2.4,(X),(X),3.9,4.7,(X),(X),1.5,1.6
1400000US06037239802,06037239802,"Census Tract 2398.02, Los Angeles County, California",(X),(X),53.5,6.7,(X),(X),48.2,10.0,(X),(X),58.3,8.4,(X),(X),7.2,3.7,(X),(X),7.5,4.8,(X),(X),6.9,4.1
1400000US06037240010,06037240010,"Census Tract 2400.10, Los Angeles County, California",(X),(X),38.4,7.5,(X),(X),33.4,9.0,(X),(X),43.0,9.0,(X),(X),2.8,1.7,(X),(X),0.0,3.5,(X),(X),5.5,3.3
1400000US06037240020,06037240020,"Census Tract 2400.20, Los Angeles County, California",(X),(X),52.0,5.9,(X),(X),48.2,7.1,(X),(X),55.6,7.8,(X),(X),4.7,2.5,(X),(X),3.0,2.3,(X),(X),6.3,3.4
1400000US06037240200,06037240200,"Census Tract 2402, Los Angeles County, California",(X),(X),55.5,6.6,(X),(X),57.8,8.9,(X),(X),53.1,8.3,(X),(X),6.0,4.3,(X),(X),4.8,5.6,(X),(X),7.3,4.3
1400000US06037240300,06037240300,"Census Tract 2403, Los Angeles County, California",(X),(X),64.0,7.2,(X),(X),62.6,10.7,(X),(X),65.2,9.8,(X),(X),6.5,3.7,(X),(X),3.7,3.6,(X),(X),8.7,5.3
1400000US06037240401,06037240401,"Census Tract 2404.01, Los Angeles County, California",(X),(X),61.8,7.6,(X),(X),62.3,11.0,(X),(X),61.5,8.7,(X),(X),11.3,3.7,(X),(X),11.3,5.4,(X),(X),11.2,5.2
