Tract,Pct_Male_Ins,Pct_Female_Ins
553801,88.27586207,95.15151515
553802,93.37748344,94.26086957
553901,91.4600551,80.64903846
553902,87.20200753,91.28712871
554001,96.73913043,86.52694611
554002,92.33870968,96.41577061
554101,91.97080292,96.44444444
554103,97.05882353,100
554104,97.75280899,86.64688427
554105,89.97613365,91.34020619
554201,100,99.17864476
554203,97.74011299,93.33333333
554204,92.5,100
554301,73.94957983,72.10884354
554302,91.68110919,96.25779626
554403,93.34365325,93.41894061
554404,97.58454106,96.18055556
554405,100,80.3030303
554406,79.84496124,80.27777778
554511,100,100
554512,98.5915493,88.76146789
554513,91.89189189,100
554514,68.45238095,84.05315615
554515,100,100
554516,100,100
554517,93.50348028,87.77777778
554518,98.56850716,100
554519,94.51612903,93.15068493
554521,100,100
554522,100,94.27792916
554600,70.28423773,93.10344828
554700,100,100
554801,91.42091153,94.87179487
554802,95.46666667,95.27559055
554900,90.30612245,98.62542955
555001,97.11111111,97.02048417
555002,88.7755102,94.80519481
555102,92.00863931,89.01345291
555103,89.74358974,88.02281369
555104,82.53968254,100
555202,96.96969697,100
555211,92.85714286,96.02385686
555212,100,87.84313725
570001,81.34715026,90.41916168
570002,100,91.90031153
570003,97.88519637,100
570100,66.84491979,87.97653959
570202,96.36363636,95.89041096
570203,100,95.43859649
570204,86.52291105,91.59663866
570301,100,100
570303,100,100
570304,85.23206751,89.68609865
570402,94.54545455,93.55670103
570403,86.48275862,83.17757009
570404,93.93203883,97.6119403
570501,88.43788438,89.16913947
570502,98.27338129,98.29545455
570601,90.90909091,95.88138386
570602,90.90909091,98.71959027
570603,94.67741935,100
570701,93.75928678,100
570702,92.59259259,97.72727273
570800,93.22344322,100
570901,95.37815126,100
570902,91.89189189,94.77351916
571000,100,96.52173913
571101,97.98657718,100
571102,100,100
571200,100,100
571300,95.68106312,98.91696751
571400,100,96.60056657
571502,96.40718563,91.83006536
571503,100,91.93548387
571504,98.10298103,86.41114983
571600,100,100
571701,90.55727554,75.32097004
571703,93.82352941,91.6827853
571704,99.5991984,95.08196721
571800,95.78313253,100
571900,100,82.48587571
572001,100,100
572002,96.78456592,97.30538922
572100,100,60.41666667
572201,100,100
572202,100,86.25
572301,93.12638581,100
572302,96.55172414,99.08256881
572400,95.4954955,100
572500,99.46140036,83.27526132
572600,90.60402685,100
572700,91.01449275,93.19587629
572800,96.5034965,79.20792079
572900,98.10874704,92.43085881
573002,82.54620123,89.52991453
573003,100,100
573004,84.03361345,83.79705401
573100,100,97.31663685
573201,100,91.12903226
573202,97.18137255,96.07476636
573300,90.96267191,72.01166181
573401,100,91.2
573402,82.10382514,85.71428571
573403,100,100
573601,94.95798319,100
573700,100,100
573800,100,100
573902,94.11764706,98.35164835
574000,95.96199525,100
574100,100,98.57549858
574201,100,100
574202,98.28571429,95
574300,95.03311258,100
574400,97.68041237,100
574500,100,100
574601,94.50171821,95.20547945
574602,100,100
574700,100,100
574800,100,100
574901,96.04651163,100
574902,85.12110727,88.49765258
575001,100,100
575002,97.26962457,90.71428571
575101,95.27720739,85.03937008
575102,94.38405797,96.57701711
575103,91.45496536,89.61038961
575201,95.38461538,91.36690647
575202,80.75221239,97.18574109
575300,93.76558603,91.91321499
575401,87.21174004,87.84119107
575402,90.85173502,94.43298969
575500,100,100
575801,91.30434783,90.18181818
575802,70.91932458,91.81818182
575803,100,100
575901,97.75641026,95.79646018
575902,100,75.35816619
576001,100,100
576200,85.37735849,65.59139785
576301,90.52287582,67.72727273
576302,81.91964286,88.02017654
576401,95.55984556,90.39548023
576402,84.02903811,94.01913876
576403,91.31147541,88.83928571
576501,100,100
576502,82.08955224,89.43661972
576503,93.75,93.49315068
576601,100,100
576602,100,100
576700,48.32214765,100
576801,100,100
576802,100,100
576901,98.125,95.2732644
576903,90.73359073,69.40063091
576904,80.39215686,95.73170732
577000,100,100
577100,100,100
577200,100,100
577300,100,100
577400,100,100
577501,100,100
577504,100,91.02564103
577602,100,100
577603,87.74193548,96.45776567
577604,100,100
599000,86.02620087,79.13669065
599100,100,100
600100,96.13992762,92.6988266
600201,100,91.0806175
600202,96.6226138,92.20779221
600302,100,93.61702128
600303,94.59459459,92.25092251
600304,96.30314233,97.88918206
600400,100,83.91304348
600501,91.66666667,93.07692308
600502,94.65648855,84.3575419
600601,100,100
600602,87.61061947,93.52517986
600702,81.04738155,93.56223176
600703,57.53424658,85.71428571
600704,100,100
600801,100,100
600802,91.08910891,99.28571429
600902,100,77.05167173
600911,86.6359447,84.26966292
600912,100,85.25121556
601001,74.3902439,100
601002,100,100
601100,100,94.87603306
601202,94.69496021,100
601211,92.68929504,100
601212,72.8960396,100
601301,96.59090909,100
601302,92.76859504,100
601303,78,80.7775378
601401,98.29268293,100
601402,93.78698225,96.4360587
601501,78.48484848,100
601502,95.90909091,82.51599147
601600,94.44444444,91.60305344
601700,86.25204583,85.96153846
601801,89.54248366,94.53924915
601802,93.67945824,82.36472946
601900,80.88888889,73.26732673
602002,84.68085106,84.73053892
602003,80.23483366,81.48148148
602004,100,90.60150376
602103,100,95.55950266
602104,90.15280136,93.18996416
602105,75.85139319,93.87096774
602106,100,85.76779026
602200,93.5443038,97.6070529
602301,95.86305278,91.64677804
602302,100,100
602402,98.16326531,98.49315068
602403,96.32183908,86.77884615
602404,86.53250774,86.42384106
602504,94.26433915,96.875
602505,93.99477807,97.43589744
602506,100,86.96883853
602507,86.56987296,87.00265252
602508,89.33333333,97.4317817
602509,97.62470309,88.43683084
602600,95.47038328,100
602700,95.21829522,100
602801,74.21875,68.95424837
602802,92.11618257,85.49618321
602900,89.49416342,75.25510204
603001,91.66666667,97.27767695
603004,100,100
603005,84.76702509,88.19875776
603006,100,77.77777778
603101,91.30434783,94.54545455
603102,95.23809524,94.41624365
603200,100,95.28301887
603301,85.92592593,96.27329193
603302,88.28828829,88.8
603400,98.82697947,97.2972973
603500,71.47540984,97.77777778
603600,100,97.98657718
603702,100,97.42120344
603703,96.2406015,100
603704,94.72934473,78.51239669
603801,92.54498715,97.94520548
603802,95.03546099,91.73228346
603900,94.90616622,97.80621572
604001,100,93.22033898
604002,100,98.3805668
604100,97.18004338,100
609900,100,100
620001,100,97.1875
620002,93.46049046,86.75213675
620101,86.2745098,100
620102,100,100
620201,100,90
620301,100,95.81005587
620303,100,100
620305,100,100
620400,100,100
620501,97.07241911,97.53694581
620521,100,100
620522,87.74834437,95.39877301
620601,76.70250896,96.34703196
620602,100,100
620701,100,90.3785489
620702,100,100
620800,94.35600579,98.0952381
620901,100,100
620904,97.24137931,96.8503937
621001,100,100
621002,100,100
621004,100,100
621102,95.83333333,100
621104,100,93.18996416
621201,100,97
621204,100,100
621301,100,100
621324,100,100
621326,100,100
621400,97.48110831,96.80851064
650001,100,100
650003,100,94.18604651
650004,100,100
650101,84.53815261,93.55742297
650102,100,100
650200,100,96.69902913
650300,89.81818182,90.48625793
650401,91.79810726,100
650501,97.52650177,100
650502,90.46052632,100
650602,96.812749,100
650603,100,100
650604,100,97.76536313
650605,89.69072165,92.85714286
650701,100,100
650702,100,100
650800,93.46590909,100
650901,83.09278351,91.27906977
650902,100,97.13193117
651001,94.46564885,100
651002,92.70588235,100
651101,100,100
651102,100,100
651201,100,100
651221,100,100
651222,87.35019973,82.31292517
651302,100,100
651304,100,100
651401,95.47738693,96.31336406
651402,88.24561404,93.04029304
670001,100,100
670002,84.49197861,90.24390244
670003,91.89189189,85.45454545
670100,84.8,81.52173913
670201,97.57575758,100
670202,97.63033175,91.35802469
670324,95.40540541,100
670326,92.59259259,100
670328,98.47328244,98.54545455
670403,97.16981132,97.46376812
670405,94.47852761,100
670406,100,97.86324786
670407,90.33189033,100
670411,100,100
670413,100,100
670416,100,100
670500,100,100
670602,100,100
670701,100,100
670702,86.48233487,100
700101,100,100
700102,100,53.84615385
700200,0,100
700300,76,100
700400,100,100
700501,100,100
700502,100,100
700600,100,100
700700,100,100
700801,100,100
700802,100,93.51851852
700901,90.15873016,79.86577181
700902,90.85603113,85.39473684
701000,100,91.68490153
701100,100,100
701201,100,100
701202,100,100
701302,93.23308271,93.87755102
701304,96.07329843,100
701402,100,93.40659341
701501,100,100
701502,82,89.13043478
701601,100,96.41434263
701602,100,69.40298507
701701,92.79661017,100
701702,92.30769231,83.50515464
701801,95.47101449,98.46153846
701802,100,100
701902,100,100
702002,100,79.28571429
702102,100,100
702201,100,100
702202,96.37681159,96.91358025
702300,100,100
702400,95.3271028,94.18604651
702501,90.84745763,87.70949721
702502,100,100
702600,100,100
702700,100,100
702801,100,100
702802,100,100
702803,80.76923077,84.30232558
702901,100,100
703001,100,80.2690583
703002,89.43781942,80.71428571
703100,100,94.3620178
703200,96.06299213,100
800101,100,88.32853026
800102,96.22047244,100
800202,100,95.71865443
800203,96.39097744,93.25842697
800204,100,80.36175711
800324,100,100
800325,100,100
800326,100,100
800327,94.58413926,96.86098655
800328,92.54143646,91.93548387
800329,100,91.65154265
800330,100,100
800331,100,100
800332,100,93.44042838
800406,100,100
800408,87.41830065,89.51219512
800410,100,99.07918969
800504,100,78.43137255
800506,100,100
900102,100,97.14285714
900103,79.26186292,86.73469388
900104,97.34121123,93.73464373
900201,92.20779221,77.01149425
900300,91.83673469,95.36903039
900501,97.62258544,98.23788546
900504,98.65047233,97.71309771
900505,100,82.35294118
900506,96.66080844,95.71150097
900507,99.02386117,95.86507073
900508,93.17343173,90.10600707
900602,84.7639485,85.47008547
900605,100,98.55595668
900606,100,95.23809524
900607,75.53763441,90.42056075
900608,100,99.05660377
900609,87.87446505,95.90792839
900701,94.81865285,87.46867168
900703,100,91.48351648
900704,81.09452736,83.48623853
900705,76.81818182,66.56891496
900803,84.06647116,96.45732689
900804,90.52631579,95.73863636
900805,83.40707965,78.03278689
900806,84.6325167,100
900900,92.06349206,94.00630915
901003,100,100
901004,97.77777778,95.84736251
901007,95.86206897,83.59375
901008,100,92.4
901009,96.28318584,92.55121043
901010,100,93.96411093
901011,90.85365854,86.38497653
901101,93.09262166,94.81946625
901102,85.38681948,100
901205,100,93.12123818
901209,96.96969697,84.54545455
901210,100,100
901213,100,100
910001,98.61591696,98.63429439
910002,97.99528302,94.3452381
910101,85.10638298,89.6039604
910201,100,100
910202,82.79220779,91.93548387
910205,100,100
910206,95.86956522,98.32869081
910207,91.86046512,97.46478873
910208,97.55766621,93.23308271
910209,96.46017699,98.78296146
910210,98.73417722,100
910301,91.07806691,100
910302,77.89855072,93.01470588
910401,100,96.48798521
910402,93.36016097,93.30357143
910403,95.40816327,93.85665529
910404,100,100
910501,93.2231405,100
910502,95.74105622,100
910504,97.30458221,96.98492462
910505,98.54227405,94.15584416
910601,94.31988042,88.98989899
910602,90.98837209,93.49240781
910603,93.39378238,93.33333333
910605,91.17647059,92.86926995
910606,96.81818182,84.56913828
910705,85.59119196,94.44067797
910706,89.74042027,93.52112676
910707,98.45559846,94.31524548
910709,64.19213974,74.78991597
910711,99.14738124,86.04651163
910712,100,97.14285714
910713,87.84530387,80.8630394
910714,92.32111693,95.66003617
910715,89.05191874,87.9708384
910716,99.80119284,100
910804,89.77272727,100
910805,72,91.54411765
910807,94.77911647,94.97645212
910808,97.63513514,100
910809,100,83.79888268
910810,91.61490683,96.74418605
910811,100,100
910812,100,100
910813,100,100
911001,89.29765886,91.5625
920011,100,100
920012,100,100
920013,95.84120983,100
920015,95.95375723,97.16312057
920016,97.4025974,97.34513274
920017,97.70114943,87.87878788
920018,100,94.87179487
920020,96.06396064,90.35532995
920023,96.64082687,97.68518519
920026,100,100
920028,94.65153971,98.85057471
920029,100,97.15762274
920030,98.06763285,88.20861678
920031,100,100
920032,97.84615385,98.17708333
920033,100,100
920034,97.58454106,97.1722365
920035,97.856049,87.39076155
920036,100,95.47169811
920037,89.89805375,88.87688985
920038,75.40106952,92.81663516
920039,92.14285714,93.00699301
920040,95.22292994,100
920041,97.66081871,93.55932203
920042,89.453125,95.54140127
920043,98.83268482,95.88068182
920044,89.18128655,91.16022099
920045,91.369606,92.83950617
920102,94.6332737,94.4741533
920104,94.1580756,92.45283019
920106,88.29787234,85.54216867
920107,100,93.75
920108,98.96373057,99.09560724
920109,97.56493506,99.22239502
920110,95.66160521,89.61937716
920111,100,100
920112,100,90.5362776
920114,100,94.84029484
920115,100,100
920116,97.13193117,96.8164794
920118,100,100
920119,100,100
920200,100,100
920303,100,86.33093525
920312,93.40659341,89.67032967
920313,96.85185185,97.64957265
920314,100,100
920322,97.11815562,96.32352941
920326,95.6928839,97.40853659
920328,100,94.97487437
920329,95.92169657,100
920330,100,100
920331,100,100
920332,97.23320158,96.68508287
920334,100,100
920336,88.35784314,88.94472362
920337,92.95065458,94.25149701
920338,97.65739385,97.60319574
920339,96.91085613,96.26943005
930101,100,100
930200,100,100
930301,100,100
980001,100,100
980002,100,100
980003,100,100
980004,100,100
980005,100,100
980006,100,100
980007,100,100
980008,100,100
980009,100,100
980010,100,100
980013,100,100
980014,100,100
980015,100,100
980018,100,100
980019,100,100
980020,100,100
980021,100,100
980022,100,100
980023,100,100
980024,100,81.48148148
980025,100,100
980026,100,100
980028,100,100
980030,100,100
980031,100,100
980033,100,100
990100,100,100
990200,100,100
990300,100,100
000102,86.98884758,80
000103,100,100
000104,84.33048433,100
000106,90.42553191,92.89428076
000108,100,99.5157385
000109,94.92753623,95.12195122
000201,100,100
000202,92.11356467,89.19308357
000300,92.85714286,90.69767442
000400,100,100
000502,97.75154581,98.82596685
000503,86.8705036,94.19764279
000506,91.12709832,93.17889318
000507,86.05414274,97.27272727
000508,91.98717949,97.49478079
000509,98.35796388,84.24507659
000602,88.22115385,94.48275862
000603,98.85844749,94.94949495
000604,83.24468085,82.27360308
000700,91.58279963,100
000800,95.86330935,96.23287671
000900,99.02029391,100
001000,97.98994975,88.25256975
101100,100,100
101200,96.74556213,100
102100,97.34513274,94.92753623
